movieId,title,genres,year,clean_title,genre_list,combined_tags,rating_count,average_rating
2417,Heartburn (1986),Comedy|Drama,1986.0,Heartburn,"['Comedy', 'Drama']",,1,1.0
2418,Nothing in Common (1986),Comedy,1986.0,Nothing in Common,['Comedy'],,6,2.75
2419,Extremities (1986),Drama|Thriller,1986.0,Extremities,"['Drama', 'Thriller']",,2,3.75
2420,"Karate Kid, The (1984)",Drama,1984.0,"Karate Kid, The",['Drama'],martial arts,38,3.57
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,1986.0,"Karate Kid, Part II, The","['Action', 'Adventure', 'Drama']",martial arts,29,2.78
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,1989.0,"Karate Kid, Part III, The","['Action', 'Adventure', 'Children', 'Drama']",martial arts,14,1.75
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,1989.0,Christmas Vacation (National Lampoon's Christmas Vacation),['Comedy'],christmas,30,3.57
2424,You've Got Mail (1998),Comedy|Romance,1998.0,You've Got Mail,"['Comedy', 'Romance']",e-mail remake,50,3.12
2425,"General, The (1998)",Crime,1998.0,"General, The",['Crime'],,2,4.0
2427,"Thin Red Line, The (1998)",Action|Drama|War,1998.0,"Thin Red Line, The","['Action', 'Drama', 'War']",,35,3.3
2428,"Faculty, The (1998)",Horror|Sci-Fi,1998.0,"Faculty, The","['Horror', 'Sci-Fi']",,23,2.48
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,1998.0,Mighty Joe Young,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",,5,2.8
2430,Mighty Joe Young (1949),Adventure|Children|Drama,1949.0,Mighty Joe Young,"['Adventure', 'Children', 'Drama']",,6,2.83
2431,Patch Adams (1998),Comedy|Drama,1998.0,Patch Adams,"['Comedy', 'Drama']",doctors bad,27,3.37
2432,Stepmom (1998),Drama,1998.0,Stepmom,['Drama'],,6,3.08
2433,"Civil Action, A (1998)",Drama,1998.0,"Civil Action, A",['Drama'],,11,3.05
2435,Hurlyburly (1998),Drama,1998.0,Hurlyburly,['Drama'],,1,4.0
2436,Tea with Mussolini (1999),Comedy|Drama|War,1999.0,Tea with Mussolini,"['Comedy', 'Drama', 'War']",,6,4.25
2439,Affliction (1997),Drama,1997.0,Affliction,['Drama'],,3,3.17
2442,Hilary and Jackie (1998),Drama,1998.0,Hilary and Jackie,['Drama'],in netflix queue,3,3.83
2443,Playing by Heart (1998),Drama|Romance,1998.0,Playing by Heart,"['Drama', 'Romance']",,8,3.38
2445,At First Sight (1999),Drama,1999.0,At First Sight,['Drama'],,8,2.69
2446,In Dreams (1999),Horror|Thriller,1999.0,In Dreams,"['Horror', 'Thriller']",,2,2.0
2447,Varsity Blues (1999),Comedy|Drama,1999.0,Varsity Blues,"['Comedy', 'Drama']",,15,3.27
2448,Virus (1999),Horror|Sci-Fi,1999.0,Virus,"['Horror', 'Sci-Fi']",,3,2.67
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,1986.0,Howard the Duck,"['Adventure', 'Comedy', 'Sci-Fi']",,16,2.16
2451,"Gate, The (1987)",Horror,1987.0,"Gate, The",['Horror'],,1,3.0
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,1986.0,"Boy Who Could Fly, The","['Drama', 'Fantasy']",,3,2.17
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,1958.0,"Fly, The","['Horror', 'Mystery', 'Sci-Fi']",,13,3.38
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,1986.0,"Fly, The","['Drama', 'Horror', 'Sci-Fi', 'Thriller']",,43,3.38
2456,"Fly II, The (1989)",Horror|Sci-Fi,1989.0,"Fly II, The","['Horror', 'Sci-Fi']",,9,2.28
2457,Running Scared (1986),Action|Comedy,1986.0,Running Scared,"['Action', 'Comedy']",,8,3.56
2458,Armed and Dangerous (1986),Comedy|Crime,1986.0,Armed and Dangerous,"['Comedy', 'Crime']",,8,2.75
2459,"Texas Chainsaw Massacre, The (1974)",Horror,1974.0,"Texas Chainsaw Massacre, The",['Horror'],,13,3.27
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,1986.0,"Texas Chainsaw Massacre 2, The",['Horror'],,3,2.0
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,1994.0,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),['Horror'],,1,3.0
2463,Ruthless People (1986),Comedy,1986.0,Ruthless People,['Comedy'],kidnapping,14,3.32
2465,Deadly Friend (1986),Horror,1986.0,Deadly Friend,['Horror'],,3,1.5
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,1986.0,"Name of the Rose, The (Name der Rose, Der)","['Crime', 'Drama', 'Mystery', 'Thriller']",religion,18,3.75
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,1986.0,Jumpin' Jack Flash,"['Action', 'Comedy', 'Romance', 'Thriller']",,15,2.5
2469,Peggy Sue Got Married (1986),Comedy|Drama,1986.0,Peggy Sue Got Married,"['Comedy', 'Drama']",,7,3.21
2470,Crocodile Dundee (1986),Adventure|Comedy,1986.0,Crocodile Dundee,"['Adventure', 'Comedy']",australia,57,3.18
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,1988.0,Crocodile Dundee II,"['Action', 'Adventure', 'Comedy']",australia,24,2.48
2472,Tough Guys (1986),Comedy,1986.0,Tough Guys,['Comedy'],,3,3.0
2473,Soul Man (1986),Comedy,1986.0,Soul Man,['Comedy'],,8,2.56
2474,"Color of Money, The (1986)",Drama,1986.0,"Color of Money, The",['Drama'],,13,3.5
2475,52 Pick-Up (1986),Action|Mystery|Thriller,1986.0,52 Pick-Up,"['Action', 'Mystery', 'Thriller']",,3,3.67
2476,Heartbreak Ridge (1986),Action|War,1986.0,Heartbreak Ridge,"['Action', 'War']",,12,3.75
2477,Firewalker (1986),Adventure,1986.0,Firewalker,['Adventure'],,3,3.33
2478,¡Three Amigos! (1986),Comedy|Western,1986.0,¡Three Amigos!,"['Comedy', 'Western']",,26,3.13
2481,My Name Is Joe (1998),Drama|Romance,1998.0,My Name Is Joe,"['Drama', 'Romance']",,1,4.0
2482,Still Crazy (1998),Comedy|Romance,1998.0,Still Crazy,"['Comedy', 'Romance']",,2,3.0
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,1995.0,"Day of the Beast, The (Día de la Bestia, El)","['Adventure', 'Comedy', 'Thriller']",,1,3.5
2485,She's All That (1999),Comedy|Romance,1999.0,She's All That,"['Comedy', 'Romance']",,29,2.84
2488,Peeping Tom (1960),Drama|Horror|Thriller,1960.0,Peeping Tom,"['Drama', 'Horror', 'Thriller']",,3,3.0
2490,Payback (1999),Action|Thriller,1999.0,Payback,"['Action', 'Thriller']",,45,3.42
2491,Simply Irresistible (1999),Comedy|Romance,1999.0,Simply Irresistible,"['Comedy', 'Romance']",food,5,3.6
2492,20 Dates (1998),Comedy|Romance,1998.0,20 Dates,"['Comedy', 'Romance']",,7,3.0
2493,"Harmonists, The (1997)",Drama,1997.0,"Harmonists, The",['Drama'],,1,4.0
2494,"Last Days, The (1998)",Documentary,1998.0,"Last Days, The",['Documentary'],holocaust hungary,2,4.0
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,1973.0,"Fantastic Planet, The (Planète sauvage, La)","['Animation', 'Sci-Fi']",,3,4.0
2496,Blast from the Past (1999),Comedy|Romance,1999.0,Blast from the Past,"['Comedy', 'Romance']",,23,3.11
2497,Message in a Bottle (1999),Romance,1999.0,Message in a Bottle,['Romance'],,6,2.92
2498,My Favorite Martian (1999),Comedy|Sci-Fi,1999.0,My Favorite Martian,"['Comedy', 'Sci-Fi']",,5,2.1
2500,Jawbreaker (1999),Comedy,1999.0,Jawbreaker,['Comedy'],,7,2.0
2501,October Sky (1999),Drama,1999.0,October Sky,['Drama'],,30,3.75
2502,Office Space (1999),Comedy|Crime,1999.0,Office Space,"['Comedy', 'Crime']",stapler workplace,94,4.09
2503,"Apple, The (Sib) (1998)",Drama,1998.0,"Apple, The (Sib)",['Drama'],,1,4.0
2504,200 Cigarettes (1999),Comedy|Drama,1999.0,200 Cigarettes,"['Comedy', 'Drama']",,6,3.17
2505,8MM (1999),Drama|Mystery|Thriller,1999.0,8MM,"['Drama', 'Mystery', 'Thriller']",nicolas cage,18,2.94
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,1999.0,"Other Sister, The","['Comedy', 'Drama', 'Romance']",disability,6,3.33
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,1973.0,"Long Goodbye, The","['Crime', 'Film-Noir']",,3,4.67
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,1983.0,"Ballad of Narayama, The (Narayama bushiko)",['Drama'],,1,5.0
2513,Pet Sematary (1989),Horror,1989.0,Pet Sematary,['Horror'],,10,2.85
2514,Pet Sematary II (1992),Comedy|Horror,1992.0,Pet Sematary II,"['Comedy', 'Horror']",,3,1.83
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,1993.0,Children of the Corn II: The Final Sacrifice,['Horror'],,2,1.75
2516,Children of the Corn III (1994),Horror,1994.0,Children of the Corn III,['Horror'],,1,1.0
2517,Christine (1983),Horror,1983.0,Christine,['Horror'],stephen king,10,2.95
2518,Night Shift (1982),Comedy,1982.0,Night Shift,['Comedy'],,10,3.05
2520,Airport (1970),Drama,1970.0,Airport,['Drama'],,3,2.17
2521,Airport 1975 (1974),Action|Drama|Thriller,1974.0,Airport 1975,"['Action', 'Drama', 'Thriller']",,2,3.5
2522,Airport '77 (1977),Drama,1977.0,Airport '77,['Drama'],,4,3.25
2523,Rollercoaster (1977),Drama|Thriller,1977.0,Rollercoaster,"['Drama', 'Thriller']",,2,2.5
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,1974.0,"Towering Inferno, The","['Action', 'Adventure', 'Drama', 'Thriller']",,9,3.22
2525,Alligator (1980),Action|Horror|Sci-Fi,1980.0,Alligator,"['Action', 'Horror', 'Sci-Fi']",,3,2.0
2526,Meteor (1979),Sci-Fi,1979.0,Meteor,['Sci-Fi'],,3,1.83
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,1973.0,Westworld,"['Action', 'Sci-Fi', 'Thriller', 'Western']",,18,3.42
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,1976.0,Logan's Run,"['Action', 'Adventure', 'Sci-Fi']",,24,3.23
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,1968.0,Planet of the Apes,"['Action', 'Drama', 'Sci-Fi']",twist ending,56,3.8
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,1970.0,Beneath the Planet of the Apes,"['Action', 'Sci-Fi']",,18,2.78
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,1973.0,Battle for the Planet of the Apes,"['Action', 'Sci-Fi']",,9,2.78
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,1972.0,Conquest of the Planet of the Apes,"['Action', 'Sci-Fi']",,12,2.79
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,1971.0,Escape from the Planet of the Apes,"['Action', 'Sci-Fi']",,15,3.0
2534,Avalanche (1978),Action,1978.0,Avalanche,['Action'],,3,2.5
2535,Earthquake (1974),Action|Drama|Thriller,1974.0,Earthquake,"['Action', 'Drama', 'Thriller']",,3,2.67
2537,Beyond the Poseidon Adventure (1979),Adventure,1979.0,Beyond the Poseidon Adventure,['Adventure'],,3,2.0
2538,Dancemaker (1998),Documentary,1998.0,Dancemaker,['Documentary'],,1,1.0
2539,Analyze This (1999),Comedy,1999.0,Analyze This,['Comedy'],,47,3.1
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,1999.0,"Corruptor, The","['Action', 'Crime', 'Drama', 'Thriller']",,3,2.5
2541,Cruel Intentions (1999),Drama,1999.0,Cruel Intentions,['Drama'],,40,3.22
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,1998.0,"Lock, Stock & Two Smoking Barrels","['Comedy', 'Crime', 'Thriller']",,67,4.05
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,1998.0,"School of Flesh, The (École de la chair, L')","['Drama', 'Romance']",,1,3.0
2546,"Deep End of the Ocean, The (1999)",Drama,1999.0,"Deep End of the Ocean, The",['Drama'],,2,3.25
2548,"Rage: Carrie 2, The (1999)",Horror,1999.0,"Rage: Carrie 2, The",['Horror'],,6,1.83
2549,Wing Commander (1999),Action|Sci-Fi,1999.0,Wing Commander,"['Action', 'Sci-Fi']",,6,2.92
2550,"Haunting, The (1963)",Horror|Thriller,1963.0,"Haunting, The","['Horror', 'Thriller']",ghosts,7,4.0
2551,Dead Ringers (1988),Drama|Horror|Thriller,1988.0,Dead Ringers,"['Drama', 'Horror', 'Thriller']",,8,3.69
2552,My Boyfriend's Back (1993),Comedy,1993.0,My Boyfriend's Back,['Comedy'],,2,1.5
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,1960.0,Village of the Damned,"['Horror', 'Sci-Fi', 'Thriller']",evil children,6,3.08
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,1963.0,Children of the Damned,"['Horror', 'Sci-Fi', 'Thriller']",evil children,3,3.17
2555,Baby Geniuses (1999),Comedy,1999.0,Baby Geniuses,['Comedy'],,3,1.67
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,1998.0,I Stand Alone (Seul contre tous),"['Drama', 'Thriller']",,1,4.5
2558,Forces of Nature (1999),Comedy|Romance,1999.0,Forces of Nature,"['Comedy', 'Romance']",,9,2.33
2559,"King and I, The (1999)",Animation|Children,1999.0,"King and I, The","['Animation', 'Children']",,1,3.0
2560,Ravenous (1999),Horror|Thriller,1999.0,Ravenous,"['Horror', 'Thriller']",,8,3.0
2561,True Crime (1999),Crime|Thriller,1999.0,True Crime,"['Crime', 'Thriller']",,4,2.75
2563,Dangerous Beauty (1998),Drama,1998.0,Dangerous Beauty,['Drama'],,3,4.17
2565,"King and I, The (1956)",Drama|Musical|Romance,1956.0,"King and I, The","['Drama', 'Musical', 'Romance']",siam,12,4.17
2566,Doug's 1st Movie (1999),Animation|Children,1999.0,Doug's 1st Movie,"['Animation', 'Children']",,2,2.0
2567,EDtv (1999),Comedy,1999.0,EDtv,['Comedy'],,19,2.97
2568,"Mod Squad, The (1999)",Action|Crime,1999.0,"Mod Squad, The","['Action', 'Crime']",,8,3.19
2570,"Walk on the Moon, A (1999)",Drama|Romance,1999.0,"Walk on the Moon, A","['Drama', 'Romance']",,5,3.2
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999.0,"Matrix, The","['Action', 'Sci-Fi', 'Thriller']",martial arts sci-fi alternate universe philosophy post apocalyptic,278,4.19
2572,10 Things I Hate About You (1999),Comedy|Romance,1999.0,10 Things I Hate About You,"['Comedy', 'Romance']",shakespeare sort of,54,3.53
2573,Tango (1998),Drama|Musical,1998.0,Tango,"['Drama', 'Musical']",,1,1.0
2574,"Out-of-Towners, The (1999)",Comedy,1999.0,"Out-of-Towners, The",['Comedy'],,6,2.0
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,1998.0,"Dreamlife of Angels, The (Vie rêvée des anges, La)",['Drama'],,4,3.75
2577,Metroland (1997),Comedy|Drama,1997.0,Metroland,"['Comedy', 'Drama']",,1,3.0
2579,Following (1998),Crime|Mystery|Thriller,1998.0,Following,"['Crime', 'Mystery', 'Thriller']",black and white christopher nolan directorial debut mindfuck not linear twist ending black and white,6,3.83
2580,Go (1999),Comedy|Crime,1999.0,Go,"['Comedy', 'Crime']",,39,3.96
2581,Never Been Kissed (1999),Comedy|Romance,1999.0,Never Been Kissed,"['Comedy', 'Romance']",high school,36,2.96
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,1992.0,Twin Dragons (Shuang long hui),"['Action', 'Comedy']",,3,3.0
2583,Cookie's Fortune (1999),Comedy|Drama,1999.0,Cookie's Fortune,"['Comedy', 'Drama']",southern us,12,3.88
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,1998.0,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)","['Drama', 'Romance']",,2,4.25
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,1999.0,Goodbye Lover,"['Comedy', 'Crime', 'Thriller']",,2,1.75
2587,Life (1999),Comedy|Crime|Drama,1999.0,Life,"['Comedy', 'Crime', 'Drama']",,4,3.25
2589,Friends & Lovers (1999),Comedy|Drama|Romance,1999.0,Friends & Lovers,"['Comedy', 'Drama', 'Romance']",,1,3.5
2590,Hideous Kinky (1998),Drama,1998.0,Hideous Kinky,['Drama'],,1,2.5
2593,"Monster, The (Mostro, Il) (1994)",Comedy,1994.0,"Monster, The (Mostro, Il)",['Comedy'],,4,3.38
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,1997.0,Open Your Eyes (Abre los ojos),"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",,10,3.75
2596,SLC Punk! (1998),Comedy|Drama,1998.0,SLC Punk!,"['Comedy', 'Drama']",,12,3.79
2597,Lost & Found (1999),Comedy|Romance,1999.0,Lost & Found,"['Comedy', 'Romance']",,2,2.75
2598,Pushing Tin (1999),Comedy,1999.0,Pushing Tin,['Comedy'],golfing,25,2.84
2599,Election (1999),Comedy,1999.0,Election,['Comedy'],,56,3.66
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,1999.0,eXistenZ,"['Action', 'Sci-Fi', 'Thriller']",virtual reality,22,3.86
2605,Entrapment (1999),Crime|Thriller,1999.0,Entrapment,"['Crime', 'Thriller']",,43,2.99
2606,Idle Hands (1999),Comedy|Horror,1999.0,Idle Hands,"['Comedy', 'Horror']",,15,2.57
2607,Get Real (1998),Drama|Romance,1998.0,Get Real,"['Drama', 'Romance']",,2,4.0
2609,"King of Masks, The (Bian Lian) (1996)",Drama,1996.0,"King of Masks, The (Bian Lian)",['Drama'],,1,4.0
2611,"Winslow Boy, The (1999)",Drama,1999.0,"Winslow Boy, The",['Drama'],,1,3.0
2612,Mildred Pierce (1945),Drama|Film-Noir,1945.0,Mildred Pierce,"['Drama', 'Film-Noir']",motherhood,1,4.0
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,1984.0,Night of the Comet,"['Comedy', 'Horror', 'Sci-Fi']",,8,2.88
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,1986.0,Chopping Mall (a.k.a. Killbots),"['Action', 'Horror', 'Sci-Fi']",,2,1.0
2615,My Science Project (1985),Adventure|Sci-Fi,1985.0,My Science Project,"['Adventure', 'Sci-Fi']",,4,2.88
2616,Dick Tracy (1990),Action|Crime,1990.0,Dick Tracy,"['Action', 'Crime']",comic book,26,2.88
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999.0,"Mummy, The","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",,87,3.12
2618,"Castle, The (1997)",Comedy,1997.0,"Castle, The",['Comedy'],,5,3.4
2620,This Is My Father (1998),Drama|Romance,1998.0,This Is My Father,"['Drama', 'Romance']",,1,3.0
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,1999.0,William Shakespeare's A Midsummer Night's Dream,"['Comedy', 'Fantasy']",,11,3.14
2623,Trippin' (1999),Comedy,1999.0,Trippin',['Comedy'],,1,1.0
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,1998.0,After Life (Wandafuru raifu),"['Drama', 'Fantasy']",,2,4.25
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,1996.0,Black Mask (Hak hap),"['Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']",,2,2.5
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,1999.0,Star Wars: Episode I - The Phantom Menace,"['Action', 'Adventure', 'Sci-Fi']",prequel the force,140,3.11
2629,"Love Letter, The (1999)",Comedy|Romance,1999.0,"Love Letter, The","['Comedy', 'Romance']",,2,2.5
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,1998.0,Besieged (a.k.a. L' Assedio),['Drama'],,2,3.5
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,1965.0,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)","['Adventure', 'Drama', 'Mystery']",,1,4.0
2633,"Mummy, The (1932)",Horror|Romance,1932.0,"Mummy, The","['Horror', 'Romance']",,3,3.33
2634,"Mummy, The (1959)",Horror,1959.0,"Mummy, The",['Horror'],,3,3.33
2639,Mommie Dearest (1981),Drama,1981.0,Mommie Dearest,['Drama'],,4,3.12
2640,Superman (1978),Action|Adventure|Sci-Fi,1978.0,Superman,"['Action', 'Adventure', 'Sci-Fi']",superhero,61,3.61
2641,Superman II (1980),Action|Sci-Fi,1980.0,Superman II,"['Action', 'Sci-Fi']",superhero,49,3.02
2642,Superman III (1983),Action|Adventure|Sci-Fi,1983.0,Superman III,"['Action', 'Adventure', 'Sci-Fi']",superhero,22,2.25
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1987.0,Superman IV: The Quest for Peace,"['Action', 'Adventure', 'Sci-Fi']",,16,1.69
2644,Dracula (1931),Horror,1931.0,Dracula,['Horror'],,9,3.33
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,1931.0,Frankenstein,"['Drama', 'Horror', 'Sci-Fi']",in netflix queue,11,3.91
2651,Frankenstein Meets the Wolf Man (1943),Horror,1943.0,Frankenstein Meets the Wolf Man,['Horror'],,1,1.0
2652,"Curse of Frankenstein, The (1957)",Horror,1957.0,"Curse of Frankenstein, The",['Horror'],,1,3.0
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,1941.0,"Wolf Man, The","['Drama', 'Fantasy', 'Horror']",,5,3.6
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,1985.0,Howling II: Your Sister Is a Werewolf,['Horror'],,1,2.0
2656,Tarantula (1955),Horror|Sci-Fi,1955.0,Tarantula,"['Horror', 'Sci-Fi']",,1,3.0
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1975.0,"Rocky Horror Picture Show, The","['Comedy', 'Horror', 'Musical', 'Sci-Fi']",,63,3.34
2659,It Came from Hollywood (1982),Comedy|Documentary,1982.0,It Came from Hollywood,"['Comedy', 'Documentary']",,1,2.0
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,1951.0,"Thing from Another World, The","['Horror', 'Sci-Fi']",aliens,4,3.5
2661,It Came from Outer Space (1953),Sci-Fi,1953.0,It Came from Outer Space,['Sci-Fi'],,1,3.0
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,1953.0,"War of the Worlds, The","['Action', 'Drama', 'Sci-Fi']",classic,12,3.17
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,1956.0,Invasion of the Body Snatchers,"['Horror', 'Sci-Fi', 'Thriller']",1950s,13,3.77
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,1956.0,Earth vs. the Flying Saucers,['Sci-Fi'],,1,1.0
2668,Swamp Thing (1982),Horror|Sci-Fi,1982.0,Swamp Thing,"['Horror', 'Sci-Fi']",,8,2.94
2669,Pork Chop Hill (1959),War,1959.0,Pork Chop Hill,['War'],,2,3.5
2670,Run Silent Run Deep (1958),War,1958.0,Run Silent Run Deep,['War'],,5,3.6
2671,Notting Hill (1999),Comedy|Romance,1999.0,Notting Hill,"['Comedy', 'Romance']",,56,3.46
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1999.0,"Thirteenth Floor, The","['Drama', 'Sci-Fi', 'Thriller']",,12,2.96
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,1999.0,"Loss of Sexual Innocence, The","['Drama', 'Fantasy']",,2,2.25
2676,Instinct (1999),Drama|Thriller,1999.0,Instinct,"['Drama', 'Thriller']",,6,3.17
2677,Buena Vista Social Club (1999),Documentary|Musical,1999.0,Buena Vista Social Club,"['Documentary', 'Musical']",in netflix queue,4,4.38
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,1998.0,Free Enterprise,"['Comedy', 'Romance', 'Sci-Fi']",,3,3.0
2682,Limbo (1999),Drama,1999.0,Limbo,['Drama'],,3,4.0
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,1999.0,Austin Powers: The Spy Who Shagged Me,"['Action', 'Adventure', 'Comedy']",,121,3.2
